label,t-SNE Feature 1,t-SNE Feature 2
0,-111.71728,-30.861946
0,-93.91104,-54.81264
0,-2.0616295,88.322395
0,-67.88804,3.1287313
0,-92.241325,-41.269268
0,27.296017,-13.296752
0,29.315086,21.293425
0,-88.75083,-57.470455
0,-63.954536,-52.399788
0,22.922028,107.37366
0,-51.07471,14.868309
1,-18.669518,-81.28293
0,-96.20163,-5.5285716
1,73.45862,-15.544826
0,48.525745,39.42663
0,24.875694,-60.507942
0,37.103867,-76.90946
0,-79.62844,2.799159
0,-111.94867,-29.118883
0,46.65433,24.744583
0,2.3188586,-40.37159
0,-27.473965,61.624134
0,57.80481,61.392506
0,-90.17824,-64.61577
0,-25.664742,-49.182304
0,78.19663,-23.05752
0,6.6419373,-17.703325
1,-61.82905,-53.162045
0,-107.708916,5.9077497
0,-103.513466,-7.124816
0,-14.471194,71.8686
1,15.511025,-54.937786
0,78.68092,-13.911337
0,-2.1313925,1.8857727
0,44.080833,6.998911
0,34.108776,36.16194
0,-66.630615,32.89091
0,34.449768,16.642296
0,69.77185,-54.22063
0,82.526764,13.813633
1,16.03281,-26.649254
0,18.202026,-47.630054
1,25.215794,-1.5400696
0,21.899578,-28.26041
0,17.469267,-38.221886
1,72.992676,28.690088
0,18.83005,7.8909974
0,43.59424,-28.87284
0,54.75453,68.03161
1,28.746964,-4.8521614
0,61.744278,-60.91051
0,47.638054,58.228153
0,-25.825743,88.26584
0,84.36287,-14.034264
1,2.2392097,-12.464409
0,73.23906,-29.615885
0,-128.06561,-20.167147
0,6.3161383,-17.477552
0,-130.91422,-19.042105
1,5.996447,-17.342207
0,-6.255824,52.818012
0,-51.259678,17.24156
0,58.216488,62.484837
0,-29.493858,101.70893
0,-9.633428,-62.6355
1,-27.50838,-67.34745
0,25.930069,26.42213
0,-15.972064,82.840195
0,68.0471,-55.806892
0,-131.58282,-39.520092
0,-42.38065,-38.333187
0,-95.28883,-18.459328
0,86.6552,-22.894367
0,28.113634,24.414608
0,4.7949877,-62.858646
0,25.93992,-13.662316
0,46.47445,30.974007
0,-49.649017,-7.8239584
0,-102.96429,-39.10451
0,60.315258,-5.0996504
0,17.42027,50.433125
0,-111.386375,-7.9735904
0,28.544922,111.52421
0,-93.911385,-22.483719
0,-82.372955,-56.61419
0,119.25057,21.163649
0,-132.05928,-20.556011
1,40.8271,-67.86271
1,-101.79748,-35.574234
0,-148.78226,-34.034645
0,24.419052,-60.513313
0,24.504517,-30.727146
0,-60.838974,37.180134
0,-31.798038,58.275314
0,87.055214,-1.8482369
0,-106.17989,6.7520943
0,-1.2808738,89.99571
1,52.720894,-28.10809
0,-111.90729,11.030085
0,88.361046,-20.77401
0,28.70702,29.739544
0,50.75886,-40.005177
1,7.0188084,-103.31337
0,-71.7213,39.676003
0,62.68572,10.607054
0,29.601326,-34.853806
0,77.393364,38.869865
0,58.279163,-57.362705
0,-16.344826,83.497116
0,19.431627,-16.12657
0,-27.671618,-60.773193
0,-46.12027,-38.518723
1,-26.98996,-53.924946
0,-21.884178,89.787025
0,-66.32219,18.629263
0,-1.6737494,-17.177769
1,29.640955,19.255829
0,-7.782648,71.44341
0,36.003456,-51.764957
0,62.430096,33.171154
0,-111.66715,3.6204352
0,32.913265,107.401085
0,69.00603,32.332554
0,48.655632,-24.882084
0,27.518606,90.78618
0,-14.642713,-63.65873
0,69.28861,-0.992371
0,-66.97026,25.746563
0,53.158894,-27.658949
1,27.576456,-73.85149
0,88.04956,-11.019619
1,51.774742,-13.46787
0,31.20272,-48.930454
0,17.012291,30.827269
0,-24.141253,-27.253172
1,53.00229,-18.634737
0,-61.02718,-2.20937
0,46.14569,6.9513245
0,1.9999895,29.093033
0,18.95059,40.152973
1,-24.96662,-66.19389
0,32.436394,-48.649307
0,-20.401861,-25.570215
0,-133.99312,-23.288734
0,-19.820173,47.76779
0,42.268536,36.09754
0,80.61016,33.761406
0,47.367886,61.98629
0,48.90064,-14.957508
0,-33.30606,17.402012
0,-59.942688,13.672303
0,-73.27074,22.147514
0,67.433685,-48.809017
0,-45.416,28.212914
0,74.63042,0.31063768
1,-7.6325803,-69.44294
0,-41.730778,23.792797
0,-96.71399,-6.9813757
0,-131.31259,-19.597897
0,53.561935,37.28258
0,-30.034027,94.45001
1,12.893517,-25.51333
0,27.969048,49.355297
0,-26.504385,-70.69322
0,-17.996983,51.066193
0,30.937466,53.45039
0,93.929596,41.591885
0,-30.242699,86.39492
0,-10.202412,-81.499405
0,46.664623,19.327677
0,73.83396,25.516672
0,-100.03114,-1.7876414
0,29.594212,51.7227
0,8.521577,50.553356
0,-16.849615,19.822456
0,47.33501,-24.026169
0,-23.584063,-66.05325
1,6.96435,-103.37681
0,-104.45922,-31.159462
0,35.488174,67.1134
0,-28.049976,98.18576
0,-126.78935,-23.218988
0,19.77462,40.571968
0,54.4979,-30.251688
0,-15.659869,78.319046
0,21.0758,91.04158
0,-70.03544,-2.4528773
1,-49.845924,4.775066
0,26.034523,21.266558
0,-47.336906,21.856314
0,22.925116,54.824017
1,55.04,-8.647802
0,-123.92279,-21.676514
1,0.70334864,-24.124949
0,-45.41976,-6.1469073
0,-103.206055,-1.4397209
0,-69.74021,4.0752435
0,46.488194,18.737465
0,86.84203,6.5823503
1,32.105057,40.626854
0,72.13002,37.357952
0,-0.6030303,81.13379
0,-2.4029193,-82.42357
0,36.673504,-22.049877
0,-20.536118,77.74791
0,89.836815,4.1164737
0,70.54343,35.689884
1,-44.3032,-41.970005
0,27.895443,48.01278
1,-18.54514,-73.19981
0,-13.2418375,82.90161
0,-72.71442,38.0199
0,42.439476,30.56372
0,3.4044802,80.07575
0,58.26945,-60.824295
1,75.6661,-1.0592734
0,-14.9281225,9.487537
0,-28.208063,-47.97774
0,-4.4536457,-24.325129
0,41.40412,-37.277363
1,44.593643,-27.407118
1,-8.114582,-59.34181
0,-19.825815,43.114155
0,-117.68223,-26.976936
0,6.71565,44.389038
0,-6.3315096,74.765656
0,-7.0006022,-66.52838
1,31.908556,-19.582354
0,0.95256025,-75.28163
0,32.86795,-43.79145
0,65.31017,-31.267323
0,87.46209,-11.888582
0,52.41114,62.478626
0,31.018633,-85.504845
0,28.102898,-64.14314
1,-125.25877,-10.530755
0,53.47877,-30.632507
0,41.358006,-57.96375
0,21.985731,106.60483
0,-53.971092,-6.1752586
0,92.57126,-19.84866
0,39.305557,93.39276
0,72.18147,23.057106
0,-81.79175,-56.98053
0,3.124099,29.779385
0,29.739086,-42.85992
0,-46.917244,-38.096638
0,-0.27982613,-14.882121
0,-100.98835,-39.276325
0,-54.44526,-5.977753
0,27.357674,-55.301327
0,33.44215,55.606403
0,-57.52269,-48.627758
0,62.204296,-38.865128
0,-15.306378,-88.11366
0,35.73833,-76.191315
0,-24.113663,22.154295
0,23.751225,98.91031
0,19.521578,-43.033157
1,17.812626,-40.480026
0,31.26013,-7.0210347
1,68.93347,-46.28954
0,-27.044224,-57.199356
0,-12.191364,-55.192333
1,-12.734316,-30.638819
0,-93.57016,-7.439842
0,-127.35458,-6.318707
0,27.777918,17.90772
0,34.86894,48.908382
0,-111.85036,-20.869728
0,-1.8040485,81.8141
0,-45.152016,3.8742287
0,50.643696,33.352474
0,43.750065,-14.041481
0,-43.137306,-40.149693
0,-25.983545,-52.43113
0,11.72583,100.20713
0,3.641973,117.214745
0,29.009119,65.13434
0,-3.9446983,-64.767586
0,-18.72554,-20.841965
0,47.4375,-65.20297
0,16.73687,57.663803
0,59.43903,-58.042732
1,4.9549775,-81.56327
0,39.138683,69.75056
0,38.186302,-65.44836
0,58.516808,62.48921
0,-50.62404,16.275024
1,89.34992,-4.4283376
0,-31.076456,-1.9828833
0,-60.560787,11.951365
0,-6.111665,-65.92288
0,-117.68972,-26.824583
0,28.387905,22.968826
0,82.00448,-21.291813
0,26.691404,-75.57813
0,20.124664,-17.187103
0,30.64133,55.100906
0,-7.0150747,-21.38631
0,6.118994,-67.886986
0,9.387842,30.638731
0,-55.185944,26.029104
0,-30.182962,17.775852
0,-33.15509,102.41877
0,51.748203,-19.564287
0,-11.527326,-83.18328
0,-131.44315,-40.263172
0,-19.99118,16.206944
0,-33.73794,61.27918
0,2.1118352,-72.31039
0,42.9105,-33.250736
0,83.53972,40.736816
0,61.1447,-22.14108
1,88.906944,-4.606417
0,33.0538,-65.58363
0,-9.128026,-25.159344
1,82.772026,-19.473745
1,-94.33601,-61.725666
1,49.52703,-48.552166
0,-106.41572,-25.585262
1,74.55807,-3.8370826
0,49.557564,40.79618
0,26.080353,-55.446365
0,50.38608,-17.542542
0,19.110907,104.24031
1,63.30176,-52.074642
0,-22.207668,21.927324
0,-30.92205,100.703545
0,-29.24438,-2.7310412
0,61.088978,-64.025375
0,68.51588,-55.49425
0,12.863285,-62.68907
0,51.064728,-67.92233
0,-16.769888,-79.084335
0,-99.60841,-30.864988
0,-13.412984,78.568275
0,-41.573437,3.5816247
0,-71.65031,-7.7934475
0,65.05589,31.899586
1,-36.221184,18.397816
0,-23.449171,-47.294197
0,-93.80201,-60.696598
0,56.716156,-36.96166
1,-47.478706,-39.66594
0,68.410706,-53.312847
0,57.959564,-67.232834
0,-72.79494,38.592052
0,-72.167175,11.511038
0,-38.05322,8.367298
0,-94.37199,-21.524254
0,-41.784885,6.672657
0,-22.87889,-40.59642
0,5.870903,42.587597
0,-22.215479,-23.521544
1,-26.773262,-66.55483
0,49.815136,42.597427
0,0.09922615,-70.241776
0,-66.97096,18.767647
0,0.42335245,-13.066673
0,-24.67915,-27.280985
0,-44.642628,27.839375
0,-18.393852,22.50359
0,-0.07109416,-27.606022
0,12.560281,31.170778
0,-111.02904,-25.582888
0,-52.009113,-43.791176
1,-73.15574,13.77068
0,31.67821,49.861126
0,-62.225113,-1.690877
0,-14.054444,-85.770485
1,7.834549,-66.551674
0,-65.24357,-1.9543928
0,-114.4135,-28.696884
1,55.10492,-57.530224
0,29.491028,21.611065
0,-22.933165,90.93998
0,-126.340324,-9.962997
0,11.338783,54.955997
0,22.538202,105.78782
0,-66.38719,20.571224
0,49.938103,11.620359
0,25.490417,-70.121254
1,55.279488,-11.371933
0,49.611378,31.939978
0,-126.17749,-21.775755
0,78.09615,31.169773
1,68.17432,-11.502418
1,-5.5295353,-58.790047
0,-2.1313925,1.8857727
0,58.560028,60.94115
1,27.47157,-3.6105404
1,0.94903,-75.57348
0,-56.57591,4.64827
1,-19.229914,-70.820946
0,17.806301,36.943035
0,-31.793653,58.53927
0,-53.376183,23.25184
0,-12.729142,57.401333
0,-53.95503,7.431657
1,0.47583228,-43.802895
0,60.04374,37.585632
0,55.103607,-30.59274
1,-92.21603,-46.556843
1,27.160769,-74.66869
0,-72.714424,38.019897
1,76.11521,9.358696
0,-12.123711,45.039455
0,32.26111,86.40909
0,-24.452442,-65.76534
0,-93.94306,-22.534607
0,-1.8361349,-65.24622
0,-86.469444,-52.110825
0,86.19945,-5.4325724
0,-46.75751,-49.479645
0,24.99932,-55.441433
0,28.234402,88.13307
0,-16.806808,-31.884077
0,51.414818,-6.215665
0,40.597565,-72.01584
1,27.809174,-79.46314
0,-13.908137,-56.135635
0,-27.727045,95.24507
0,34.08655,29.09294
0,-17.448263,-33.48709
0,-29.676262,22.7922
0,-30.849955,95.778854
1,4.1374636,-81.72457
0,-0.9429959,71.71357
0,62.081535,-4.3976502
0,74.19724,-30.885307
0,66.77734,-51.475723
0,78.943405,-14.097619
0,8.321296,112.41855
0,55.944855,67.27539
0,25.203857,68.80448
0,51.976616,62.024307
0,-25.168802,98.76497
0,-131.01585,-19.803003
0,-104.61877,-8.534086
1,-43.60014,-4.520018
1,56.026005,-66.64632
0,-46.88291,-13.306264
0,-48.473328,0.63034016
0,-8.928289,-64.78074
0,-14.5044155,-86.59714
0,-88.0562,-18.32624
0,0.62446654,4.359808
0,-113.069466,1.9512051
0,-10.911187,-16.68504
0,-19.22011,-71.208176
0,12.569333,39.663918
0,-52.992813,-43.69639
1,-26.824518,88.886856
0,54.007114,30.964783
0,10.723711,-50.666595
0,57.539227,33.55581
1,29.136642,-61.063396
0,2.2760186,-71.72085
0,59.236828,23.915377
0,43.242775,-30.313452
1,-11.945609,-49.81133
0,-104.565796,-6.1378026
0,58.777405,-31.642092
1,69.042564,-42.547108
0,-6.188714,38.48486
0,58.40999,66.00171
0,7.4922433,44.347504
1,-119.9709,-16.088463
0,-28.974089,-46.62521
0,-44.760456,-0.19994952
0,-10.325493,43.04192
0,67.55524,-7.4740305
0,-97.45495,-43.465702
0,-132.57576,-39.781765
0,-35.705482,-0.5369647
0,-48.6164,45.5606
0,58.432636,67.46942
0,19.492144,-47.542614
0,4.9614315,-19.694443
0,-68.69237,21.839983
1,-0.6986837,-22.53284
0,47.848804,32.198936
0,-19.73882,-34.22883
0,56.12796,10.994419
0,74.68892,-30.05969
0,-106.409424,-8.481284
0,-37.917892,2.6076348
0,48.44671,10.507614
0,86.59331,-15.353603
0,-23.925287,27.043274
0,13.951017,-28.82355
0,54.25463,31.328283
0,52.94496,-22.048021
0,-15.641545,-76.278496
0,-100.25674,-7.072311
0,-31.78593,62.754383
0,25.687578,-2.696011
0,-125.186646,-10.444688
0,-51.30605,1.6420885
0,23.316366,58.348293
0,65.05306,-31.842684
1,-67.840355,6.0381856
1,67.01671,-37.76795
0,35.285595,70.44784
0,-86.98912,-44.470715
0,6.228947,-81.89208
0,-14.246265,66.88502
0,-129.89316,-41.337475
0,-59.613968,34.81829
0,-1.5394101,-53.167507
1,34.277393,-24.482817
0,-20.05913,47.41119
0,47.860546,-46.596123
0,36.241005,-6.7052107
0,27.899231,-72.89877
0,-13.223871,73.161415
0,85.722115,31.787226
0,36.721676,-5.3506866
0,41.366764,-58.593098
0,71.103195,39.45516
1,-43.51223,-36.743042
0,-68.23889,24.05044
0,-35.35091,99.271996
0,26.938988,-90.80456
0,46.878323,11.209567
0,14.245367,59.403015
0,93.34767,44.055405
0,-12.745005,68.025696
0,-7.2520933,81.76822
0,13.37849,39.84099
0,63.355167,33.183243
0,77.23908,4.5950437
0,45.08046,62.99003
1,87.77463,-16.765837
0,-11.630066,75.496735
0,-2.15949,-20.599081
0,-29.985243,102.150894
0,39.44329,12.6350565
0,6.412775,43.965107
0,-49.877846,-0.50932044
1,-10.78635,-75.93231
0,-1.8039622,81.81422
0,18.353554,109.8245
1,7.680034,-99.14273
0,-62.93617,34.563934
0,85.36358,33.848873
0,-32.51125,1.7418731
0,51.649204,37.16028
0,18.134436,41.228233
0,-112.39706,10.6543
0,-20.766325,-78.28304
0,45.34358,-25.624435
0,-21.536715,52.41777
0,-147.3464,-33.1792
0,28.662563,56.190994
1,33.498207,40.261833
0,-69.34388,36.450172
0,28.875793,110.160835
0,-21.865648,20.953554
1,5.6628737,-103.58243
0,-79.98637,0.750752
0,25.302956,30.28194
0,-44.312664,-39.611332
0,28.288374,43.48812
0,-28.256205,55.990414
1,-1.4327363,82.42669
0,56.40628,37.321404
1,37.45191,-8.901934
0,51.48599,-14.240163
0,40.928146,71.50658
1,-58.62664,-51.38349
0,32.234135,-20.385519
0,-75.08916,21.654322
0,63.093384,-67.65531
0,-114.58486,-25.700598
0,30.582773,-31.724085
0,-9.341068,41.74749
0,11.414294,-38.02676
0,-17.380327,-36.053375
1,17.81603,-69.70645
0,1.3438195,-84.199486
0,-111.28509,-31.537296
0,-36.604004,23.333834
0,69.539696,-34.283855
0,44.420853,25.84591
0,30.177935,11.425575
0,-41.11128,19.294882
0,-16.311628,73.843994
0,72.302864,39.68617
0,-99.46185,-5.825812
0,-86.474495,-51.726986
0,-133.0839,-16.290897
0,0.837138,-36.747025
1,-9.37885,-84.29478
0,-46.10691,0.44382596
0,-42.78778,21.37015
1,45.18414,-39.429436
0,65.969025,-65.243286
0,-84.530624,-15.367116
1,0.8523271,-52.70366
0,13.236447,-28.7429
0,26.703655,53.068928
0,-24.952751,18.134424
0,-31.813843,58.492718
0,-49.122707,-0.9927612
0,-91.351555,-44.02208
0,21.36055,-19.315859
0,21.13743,-37.836758
0,78.28068,-8.985737
0,21.803543,-84.90251
0,-19.650438,-78.10276
0,33.427784,76.41083
0,-53.37631,23.251795
0,-109.18725,-8.353876
0,-11.70496,10.557887
0,-29.74201,-0.14558761
0,22.102701,54.948708
0,-12.647347,-63.840046
0,79.15964,14.596615
0,41.80801,-70.7537
0,119.25057,21.163649
0,-131.81303,-40.097538
0,-3.3706002,-40.82708
0,-105.446434,4.738327
1,-9.375344,-18.589975
0,40.701317,72.89813
0,-10.821326,73.755775
0,2.6895676,-13.72908
0,73.091515,-36.519005
1,-28.492075,-45.18278
0,8.520726,111.05942
0,-58.206207,22.12052
0,32.531197,51.87268
0,39.26532,-63.826817
0,24.367224,-94.051445
0,77.45941,5.243525
0,-31.121622,59.69219
0,9.0876875,10.06639
0,57.363976,-58.301422
0,27.48895,64.08624
0,53.753326,-26.797318
0,14.882496,-38.49668
0,-133.3165,-17.368525
0,-44.265453,-36.850677
0,-70.39657,-5.959816
0,79.880196,6.643019
0,-137.41895,-33.92803
0,21.447117,-87.58629
0,-12.317316,9.4079
0,-25.794437,17.298882
0,56.16221,-52.373158
0,-70.06031,35.543457
0,77.80159,1.0658795
0,5.976748,-81.8276
0,1.8363103,-38.044445
0,-68.29332,35.59271
0,81.03055,13.054988
1,-3.8822272,-72.72627
1,-135.85982,-38.45201
0,-10.603854,12.021791
0,84.58776,-8.851505
0,0.1683579,3.738288
0,52.671154,63.671677
0,-7.936554,-46.313965
0,67.606125,-65.02093
0,31.849085,51.678413
0,64.54633,-32.49137
0,-49.03318,23.293257
0,-45.225376,-0.5533051
0,-18.501947,-37.77759
0,-17.81814,64.281624
1,22.587246,-21.47958
0,51.825558,-12.967848
0,46.048233,-28.929062
0,66.718346,35.62572
0,67.46339,-45.548374
0,-49.681,40.33038
0,-55.011444,6.931148
0,-48.485657,0.6730073
0,32.549824,-25.054783
1,34.048077,4.926068
0,-1.6235409,-62.080544
0,38.975834,-72.359024
0,-29.378412,98.34226
0,1.4025847,116.73299
0,-21.817762,-40.32737
1,-66.10692,19.560097
0,-38.838943,13.3118305
0,54.192192,37.95129
1,6.7339563,-102.48136
0,57.096252,68.733315
0,8.964743,10.830846
1,24.771421,66.010445
0,-64.35082,15.661405
0,93.3539,-23.174692
0,-6.429475,55.56274
0,-8.324986,43.276024
0,68.99875,-54.04709
0,26.288115,26.740414
0,117.56467,21.673996
0,-92.11607,-11.745722
0,34.882435,-22.999786
0,-96.1996,-5.5267
0,36.7711,-32.89531
0,-56.184685,18.228727
0,43.38811,-37.266518
1,-1.9650699,-85.53651
0,23.470589,-84.0055
0,4.6152997,80.273346
0,15.479726,25.857052
0,-18.327621,-84.29576
0,-36.669727,26.105177
1,46.39041,21.047606
0,28.03358,-33.5904
0,73.0808,-38.578667
0,-73.49957,19.997637
0,-13.590298,11.8458605
0,-53.43751,-47.09108
0,13.918815,-26.007929
0,37.647778,-71.88964
0,16.096891,-58.98898
0,-50.346737,40.58296
0,-49.817566,-50.306297
0,-90.73224,-65.2928
0,23.555923,77.94796
0,-95.87657,-59.040974
0,-110.46133,2.1302848
0,-89.80885,-66.34586
0,2.4264104,87.35116
1,-19.655144,-26.497648
0,-19.130947,-77.01399
0,66.81843,-65.35136
0,-24.256458,-54.45736
0,74.01153,42.601994
1,33.88964,67.59203
0,-98.1111,-44.42684
0,25.303768,0.23974319
0,-49.103935,-12.879896
0,-90.7378,-58.780956
0,53.149303,7.591975
0,-14.778626,-87.089714
0,20.280712,-12.056354
0,17.756195,95.96567
0,-74.49098,21.234537
0,50.75889,69.28474
0,84.381836,-23.506245
0,65.76442,-47.392178
0,-4.7864685,-13.880947
0,-18.01097,21.623138
0,87.72571,5.8913693
0,60.214306,35.940666
0,15.0938,38.610195
0,-30.620237,100.761086
0,-115.43632,2.2354822
0,26.138506,110.7197
0,34.763783,-53.493515
0,46.042484,-12.356731
0,81.95664,5.576949
0,35.79997,47.014004
0,74.291824,27.753824
0,23.517601,112.8276
0,-12.101513,-31.193186
0,46.826424,63.834892
0,-13.580335,54.180424
0,51.37653,61.877865
1,31.770931,-23.050797
1,-27.218052,-62.95599
0,-25.168802,98.76497
0,-46.153065,48.13167
0,-114.432106,-29.998302
0,-88.80159,-56.249634
0,41.61943,-66.899506
0,-105.54954,-8.051526
0,-87.52338,-50.371544
1,20.37364,-87.44134
0,82.23652,-15.174463
0,-99.82701,-3.8351336
0,34.32937,-78.666534
0,16.38087,109.31978
0,25.611652,-8.153525
1,10.211367,-99.828
0,18.117598,-30.732548
0,27.58086,-75.853516
1,-16.742804,-70.626915
0,-67.163994,21.912752
0,19.989588,-53.354195
0,59.59972,-50.145336
0,31.116434,-31.095821
0,28.384823,-57.126472
0,50.08333,41.966927
1,-17.252869,-76.030045
0,21.658142,106.95395
0,51.028305,-48.09621
0,34.332245,69.813446
0,-74.65842,40.19561
0,-19.833845,91.54961
1,29.529808,81.00186
0,-27.791817,65.17209
0,-70.18945,-3.2157187
0,65.128136,-6.5765176
0,-21.672726,74.5451
0,68.32601,35.303375
0,67.49322,32.356052
0,-21.150278,51.182194
0,89.36176,-0.38067654
0,-15.043119,-85.995026
0,38.363777,68.01067
0,29.868534,-82.27708
0,-71.052185,16.707886
0,-14.133536,18.41386
1,-19.766214,69.54978
1,10.476849,110.74946
0,-1.2353314,-24.638752
1,-6.3510947,-65.74602
1,-128.43214,-19.117401
0,23.390257,10.552536
0,71.57887,15.14733
0,3.780418,-22.14715
0,-93.55576,-54.64743
0,-89.29435,-59.412334
0,-62.757553,-9.589048
0,-4.9184093,-73.39338
0,-110.46159,2.1294467
1,29.912172,-76.68866
0,-121.21298,-18.022045
0,-52.950565,22.51013
0,-38.66956,7.9065633
0,80.13802,36.70595
0,-53.469254,-45.77717
0,-113.38045,1.4104837
1,37.84703,-73.24322
0,-87.02005,-16.208977
0,0.85756546,31.52693
0,-110.47069,-6.8571296
0,22.51181,-27.640383
0,57.99651,57.510128
0,59.28664,-57.75584
0,26.301552,-46.336773
0,54.34027,29.51361
0,-93.20709,-55.092667
0,-8.207397,61.82917
0,-14.508536,-36.005898
0,-49.3054,24.555725
0,6.9471807,111.33608
0,73.24965,43.747765
0,-20.450396,16.046333
1,-95.30474,-22.382565
0,14.823755,100.6478
1,19.676815,36.764168
0,17.596884,50.46265
0,23.39541,-8.168613
0,-17.86617,20.465069
0,2.5865133,29.849855
1,28.787949,46.78593
0,116.94667,21.60379
0,8.261741,110.467606
0,48.666374,-23.194609
0,-17.89366,-19.491207
0,-2.6907544,-60.637875
0,52.04609,-60.289364
0,23.677269,-39.38351
0,-99.69036,-29.856272
0,-91.99447,-48.24411
1,7.538102,-49.86182
0,-106.96641,-4.657361
1,31.769344,-19.254316
0,-113.70892,1.3187053
1,26.362724,-55.912033
0,64.15343,-52.232628
0,-53.715336,-4.4240084
0,21.98994,41.287117
0,18.246275,12.224507
0,2.816149,-53.020493
0,-95.819824,-40.4264
0,51.983368,-60.28683
0,-27.947687,78.76835
0,-93.93402,-8.119836
1,24.331928,27.130125
0,70.548294,28.141949
0,-16.64733,-76.042465
0,-9.04533,62.426872
0,-95.13121,-39.490513
0,-35.30954,14.615195
0,90.379715,-19.87362
0,12.870987,-66.233025
0,-143.7621,-30.525454
0,-30.85322,69.935326
1,-17.471455,-65.88042
1,-138.85759,-32.689598
0,26.532356,78.54526
0,74.32046,-16.829763
0,-38.63885,19.621124
0,32.927105,84.93478
0,-27.978554,-56.62696
0,35.302372,-11.206611
0,-46.8789,-49.173836
0,78.71193,14.401981
0,61.743385,37.48459
0,-22.746367,21.655968
0,-8.352796,-63.115192
0,-63.79959,33.34376
0,5.985231,84.54228
0,-90.49043,-12.574022
0,26.444881,-64.690994
0,-57.61714,21.345917
0,-24.336151,18.583374
0,53.69195,-18.791971
1,-22.869167,-44.72889
0,31.972036,-22.120785
0,42.77683,71.52314
0,31.276838,-31.52135
0,6.427671,112.350266
0,-104.834145,-39.32002
0,-135.48183,-24.957085
0,16.955503,105.82948
0,77.78899,-8.967537
0,79.69885,-24.584675
0,-21.21533,53.85856
0,-22.845835,-49.530716
0,3.5378926,-63.884483
0,8.929287,-47.539265
0,-13.68064,59.652145
0,-61.960068,-51.97621
0,12.818017,24.408903
0,-36.133984,15.319531
0,17.994392,95.49575
0,78.586365,1.9403212
0,2.2946594,85.78526
0,-26.346523,19.57646
0,-63.91331,-52.22688
0,-43.024933,-43.326267
0,65.83794,-67.34634
0,13.169934,-66.99216
1,-47.77081,2.3951268
0,-48.422054,22.170599
0,43.738922,73.45628
0,-87.76073,-17.286636
0,32.24256,76.93701
0,59.852734,20.4782
0,-29.632793,3.276087
0,49.26968,9.500548
0,-92.28634,-47.6179
0,-92.14756,-18.425922
0,18.56121,-70.95223
0,-95.564835,-16.309122
0,-2.1702023,-69.80916
0,56.91943,-56.962574
0,-63.979477,-50.90987
0,-55.76911,5.2579436
0,31.276838,-31.52135
0,25.218424,-1.3008146
0,-117.25695,1.3343707
0,-79.18128,-56.64393
0,-1.0005368,-71.539024
0,27.252298,65.54434
1,20.722836,93.270874
1,-16.218472,-33.107628
0,25.648205,66.79306
0,-68.09523,43.412243
0,39.413586,94.67082
1,61.017464,-37.835667
0,-30.141298,68.56119
0,28.98816,-81.7184
0,-0.59787923,109.62667
1,13.633151,-60.051598
0,-94.002174,-54.157097
0,-53.896484,-47.857563
0,-96.60609,-4.5652723
0,48.05342,-51.708607
0,-48.705585,1.9406675
0,13.424766,40.631474
0,53.805458,-10.1026125
1,69.70324,-49.520313
0,89.77956,5.6612706
0,43.562336,-27.893623
0,-57.142155,-9.083391
0,-1.9588505,-48.51452
0,-99.422615,-5.283033
0,0.70181966,34.224895
0,55.569153,-23.81113
0,-68.18638,2.5706654
0,19.440632,5.407753
0,-28.884998,18.491001
0,1.3754293,81.57461
0,23.90853,57.06679
1,7.838113,-101.80211
0,-33.489693,103.03393
0,-52.6897,12.400805
0,33.671494,-29.786938
0,-4.193587,72.81179
0,-56.57436,27.232904
1,-16.891462,-77.22776
0,-29.779514,58.938183
1,22.410265,-20.755152
0,0.4895435,-83.66752
0,-9.143293,-45.998207
0,-57.356865,7.2595897
0,35.76594,-10.376239
1,63.343502,-5.44145
0,-16.581078,67.52025
0,-59.9341,35.578777
0,1.9796553,-72.97543
1,33.457474,15.852008
1,74.75821,-29.908438
0,24.836246,92.46358
0,28.811573,67.188126
0,34.888447,67.68526
0,-32.582497,10.521072
0,70.66458,25.922773
1,33.1628,16.690111
0,26.175772,58.570118
0,86.94868,-12.882365
0,41.168453,-10.3670025
1,-28.146385,-1.2286252
0,-4.273107,-21.988304
0,9.073327,50.342678
0,38.340965,94.54827
0,23.011072,40.234367
0,-92.72965,-25.609339
0,57.718445,59.6148
0,36.80355,90.583824
0,67.18209,0.65996724
1,-16.787975,-70.69299
1,11.043573,-42.19328
0,-124.2559,-18.861475
0,-3.073986,-28.98367
0,22.998667,-44.803867
0,-122.7984,-35.63974
0,10.256425,-34.67447
0,8.108958,34.511765
0,24.206833,61.357414
1,-3.5550468,-67.90924
0,72.50486,-5.8079777
0,15.417812,-39.5967
0,-47.924355,20.159687
0,62.71488,-9.529798
1,34.0481,4.926074
0,-18.393852,22.50359
0,-121.44035,-26.469742
0,-16.325663,64.66533
0,-126.75418,-23.05128
0,3.9780788,27.611013
0,46.26653,23.60563
0,-66.45103,17.964256
0,75.356766,-39.70599
0,-13.28908,9.994345
0,92.142715,44.649956
0,0.9230598,-46.95756
0,-3.3752906,-26.82728
0,63.29003,-69.90029
0,-50.882084,15.277882
0,72.633804,-28.819815
0,16.955503,105.82948
0,32.726353,16.104383
0,42.44119,73.92953
0,-74.46876,-2.592898
0,-45.08875,-48.82368
0,73.865265,1.4620819
0,29.529926,-5.518263
0,-68.67091,4.996238
