drug_id,t-SNE Feature 1,t-SNE Feature 2
QOQJOX.search1.cif,-10.169697,-34.14944
JOJPAB.search1.cif,41.511044,-18.11503
WIGNIL.search1.cif,-20.401693,56.877472
EFUGAP.search1.cif,30.77091,-74.86005
QUWGEW.search1.cif,53.85797,0.030524116
ENIVAZ.search1.cif,-0.8984532,57.03114
NIZFEI.search1.cif,-20.94784,47.765724
KIPHAV.search1.cif,32.49703,-23.339607
RACKAH.search1.cif,40.27159,-9.529664
DANGIL.search1.cif,25.005394,5.5958624
IKUJON.search1.cif,-27.884281,-68.9199
ADONEO.search1.cif,0.25861531,36.308117
DASYUT.search1.cif,13.360962,-18.311327
HATZUX.search1.cif,21.637285,56.810547
UPOQEW.search1.cif,-67.10263,10.247447
HULQOX.search1.cif,29.62246,-76.05703
JIFHAK.search1.cif,-23.038641,-0.022375194
NIFMAS.search1.cif,7.3815956,26.950184
TAZKUC.search1.cif,-3.0111046,59.4641
XURNUV.search1.cif,-29.707253,11.15104
HUVHAH.search1.cif,-88.74108,14.7524395
RAKJOE.search1.cif,1.9310404,55.729137
NANQID.search1.cif,25.414476,-50.657433
WIRXEA.search1.cif,26.783688,29.563646
MIQFUO.search1.cif,56.26636,-12.602171
IPAKOA.search1.cif,29.581316,51.86262
TUZWOC.search1.cif,-35.560184,33.79744
WEXXED.search1.cif,13.667491,-78.535866
NANPUO.search1.cif,28.46771,-52.39442
HAWBIQ.search1.cif,18.934097,-20.480837
ACESOS.search1.cif,-24.301302,-48.866272
LIQQIN02.search1.cif,4.4143996,-33.852505
UKELUT.search1.cif,-9.946313,62.269417
JAWHOF.search1.cif,-67.88779,11.44213
FEYWOY.search1.cif,13.94497,12.526779
ZURXOC.search1.cif,19.050438,-0.23510784
OFOKOK.search1.cif,-11.09429,-58.891026
BECNUS10.search1.cif,69.709984,-2.8986983
GENMES.search1.cif,48.602047,-14.772542
ADAROO.search1.cif,-11.542434,72.89914
YEZJUJ.search1.cif,13.67556,69.01382
DATGIQ.search1.cif,4.7021947,-62.670414
UFORAK.search1.cif,44.29895,-9.582808
VAJPOO.search1.cif,31.13151,-49.55463
SELZEO.search1.cif,55.060017,49.395508
PAVGOK.search1.cif,-80.57448,23.044474
KIHXUV.search1.cif,-15.740837,-63.360767
PIVDOO.search1.cif,65.79448,-4.463547
LATRAB.search1.cif,10.141991,22.961962
JEJJIS.search1.cif,49.98297,-25.381733
ZIYFOF.search1.cif,-4.5727997,-44.58695
WAXSOG.search1.cif,69.3296,3.3008158
VOJKEN.search1.cif,-21.914686,-45.351612
YOLQOF.search1.cif,47.01561,15.850892
GANYEA01.search1.cif,-82.13828,24.524246
SADFEI.search1.cif,0.6709887,19.478666
OPUNEU.search1.cif,-27.210344,-44.894657
DEDMAD.search1.cif,-19.074018,2.6332786
QEMBOC05.search1.cif,-47.7596,-18.046034
QOVHOZ.search1.cif,-53.54499,2.6443849
XAQQIQ.search1.cif,-35.883114,3.8272688
ZOGTEW.search1.cif,15.8770075,-74.313675
TUQXOS.search1.cif,-59.02539,-14.706233
SARQOQ.search1.cif,47.4187,54.347942
VIRTEX.search1.cif,-56.10101,40.600758
JOZQIB.search1.cif,5.066947,21.004135
XIKBEB.search1.cif,-0.51611996,20.913153
AFOXOK.search1.cif,63.303505,-3.2770813
RACRIX.search1.cif,55.92301,45.076572
COLLUM.search1.cif,-40.755802,-31.86718
CEPMOC.search1.cif,42.185463,-51.86107
CATCIK.search1.cif,-3.3602285,32.75747
ROQLIU.search1.cif,-23.391115,49.06102
OCABAX.search1.cif,44.125744,-52.687607
ADAHAR.search1.cif,19.850235,-37.2471
GOGFOA.search1.cif,18.740618,-50.095203
MADGEG.search1.cif,-31.361517,5.36121
BOQVUB.search1.cif,22.2328,-22.383627
FIWYOC.search1.cif,-53.326183,-13.96059
TEZMOC.search1.cif,-7.033228,-61.386696
FUYZAC.search1.cif,35.841457,-11.781216
BZPPAM01.search1.cif,5.4679146,-64.16831
EQOKUQ.search1.cif,-92.68035,32.327206
SOXSUT.search1.cif,-13.331242,28.075962
QADBEC.search1.cif,17.672918,39.718777
ACOYOG.search1.cif,-9.898805,-56.906433
EHOXIK.search1.cif,54.73597,39.321358
PAPKEZ.search1.cif,49.545666,3.9581542
LAGTAR.search1.cif,-28.915712,-3.6491518
ANOMAS.search1.cif,-16.562922,66.430695
XODPOX.search1.cif,-2.9753194,21.134657
XUNJAR.search1.cif,39.330334,-24.856695
UFERED.search1.cif,34.282356,-19.790846
VEJXAJ04.search1.cif,-88.50426,33.59231
TUTPAA.search1.cif,16.017303,53.47769
XOTCOY.search1.cif,33.155266,-10.235286
XENGAB.search1.cif,24.630226,-35.575077
POFGID.search1.cif,-6.958304,13.915792
MECTUL.search1.cif,-51.92555,3.6765704
DECGIE.search1.cif,51.564682,33.877262
IQEWIK.search1.cif,-56.14697,40.776844
GOZLIQ.search1.cif,51.37054,53.663494
EFUFUI.search1.cif,28.702278,-75.18098
ABELAU04.search1.cif,33.324974,46.755478
BEPPAN.search1.cif,55.02971,-23.563627
UZUZAS.search1.cif,-11.87585,-57.52334
BEWYOS.search1.cif,11.316307,-86.11256
LOPXIX.search1.cif,43.403633,28.151947
JEHGEL.search1.cif,5.2694244,15.737403
SAKFUF.search1.cif,52.080505,12.594822
DUZSOG.search1.cif,-18.84363,60.91967
SOVBOU.search1.cif,-43.587856,-4.887331
AFUVON.search1.cif,41.12755,-24.329575
EDIRIU.search1.cif,-51.82549,25.651361
MUBWAJ.search1.cif,6.3672266,38.51063
ABEKUN01.search1.cif,-75.68918,1.0360096
WAVWIA.search1.cif,-29.880844,5.209071
VAPMIK.search1.cif,14.209424,47.195694
HOGNUP.search1.cif,30.572985,-75.638565
WEZMUM.search1.cif,52.026653,11.613737
KOPJUW.search1.cif,-49.956467,5.3082952
BEMLOV.search1.cif,-73.150085,19.287151
YUXDUR.search1.cif,57.40431,-29.671398
KUSTUP.search1.cif,59.473267,24.203642
DIFPOX.search1.cif,-53.65354,-11.981697
OKUMIR.search1.cif,11.861067,47.30448
QOLQOA.search1.cif,16.129402,-51.780685
MAGXAW.search1.cif,-4.18252,49.304043
GASMUJ.search1.cif,-38.47608,-7.5417957
OFEQIZ.search1.cif,19.98182,-20.89071
HELYOP.search1.cif,-6.977093,66.87548
UPEDOK.search1.cif,-28.192219,-15.9815445
BAVQIB.search1.cif,45.122,45.7321
ITOXUL.search1.cif,-45.232758,8.385953
NICSOJ.search1.cif,-21.214663,-58.26061
QAZCOK.search1.cif,3.5901334,78.92389
OLOQEN.search1.cif,63.48821,5.158818
DAFVOX.search1.cif,-13.725286,49.13732
YANCUM.search1.cif,45.61727,-28.221193
VIXHEQ.search1.cif,42.740093,7.9484296
CUGBIS.search1.cif,2.2855625,12.261834
JALVUQ.search1.cif,-5.701342,67.96827
BISBEM.search1.cif,15.171543,-73.31315
SOJVAQ.search1.cif,18.071903,-86.18367
IYEDUN.search1.cif,25.381966,21.49379
BULBUH.search1.cif,10.785021,20.50793
QELHOH.search1.cif,63.521523,-7.9853797
GOGYEJ.search1.cif,-62.141926,41.67784
MIXTUJ.search1.cif,0.6551811,-66.79063
VEVGIO.search1.cif,-54.92118,-31.200062
NISMUX02.search1.cif,-24.080036,48.89023
YIYSOQ.search1.cif,5.9299164,9.612291
FEQXIJ01.search1.cif,47.981777,16.253235
KOXDUZ.search1.cif,-15.176767,1.2967975
NUMVEW.search1.cif,6.1040373,79.07324
RUXMED.search1.cif,-32.31396,-71.532074
ODOBIT01.search1.cif,-32.83969,-17.764204
YEPHOT.search1.cif,-65.59703,5.1304255
JEGKOY.search1.cif,-22.696114,-57.40789
APUTIP01.search1.cif,3.7513838,79.68187
ZAJKOK.search1.cif,12.108003,-22.015005
YUKVEI.search1.cif,-7.7434177,-53.778606
SIHLED.search1.cif,-48.17732,-18.958275
HIGPUJ04.search1.cif,14.989643,-83.577156
QAMSAZ.search1.cif,-14.684443,1.1499435
AWAJOX02.search1.cif,-22.948334,28.352953
DUNCOG.search1.cif,-8.913239,-17.09709
ECELEF.search1.cif,50.145023,5.6390915
QASHEX.search1.cif,-43.908386,-5.071387
DAMSAM.search1.cif,-1.7593095,-90.02285
GIKREA04.search1.cif,-29.428009,-68.78314
SUWGOG.search1.cif,-16.16231,-65.54017
NEHDOW.search1.cif,60.049156,-32.669304
FARXUR.search1.cif,-65.29355,30.478117
LUWHOC.search1.cif,62.528305,-1.4857038
ADULEQ.search1.cif,-43.58263,-28.721663
VIQGAE.search1.cif,-34.098175,-66.962204
CEWYIM30.search1.cif,24.25488,-44.565304
QOKWIX.search1.cif,26.662231,-12.565322
DAPSOD.search1.cif,-4.1314597,55.24513
QAHPEU.search1.cif,47.14007,32.60836
POJYAP.search1.cif,17.476955,76.296936
YIJXUM.search1.cif,42.37415,-6.743044
WOPLOF.search1.cif,37.3445,35.95078
IDAPUZ.search1.cif,-58.272484,51.528107
MAHKAJ01.search1.cif,40.402843,-48.99103
WUMROL.search1.cif,46.607647,27.99555
KOFFOB.search1.cif,29.048498,-53.954956
DULGIC.search1.cif,20.967344,9.828897
JEVGUP.search1.cif,37.336918,-31.385033
JAKPIV.search1.cif,-13.324952,-41.460213
SABBEF.search1.cif,-26.186308,-15.131698
AGISOA.search1.cif,-16.88787,17.089241
THOTCQ.search1.cif,-4.130498,-84.3261
UCASOJ.search1.cif,19.082977,-22.474037
HAJQOZ.search1.cif,12.643744,-43.98419
RAHSEY.search1.cif,52.70029,55.105637
POVHIT.search1.cif,-51.08175,-10.037989
IRUGIM.search1.cif,-36.182663,-3.685458
OQIFUR.search1.cif,25.824701,2.8931742
WUDHUA.search1.cif,-6.5116835,-48.005123
YEPCOM.search1.cif,-77.45801,23.256441
MAMPUM01.search1.cif,53.71632,20.028425
WUSBET.search1.cif,-16.837051,62.568253
NUKXEX.search1.cif,-14.71025,1.9553111
METLAB.search1.cif,47.1321,47.127274
IJIFEO.search1.cif,18.365406,28.057665
NABHAA.search1.cif,24.629623,64.42918
WIZGET.search1.cif,39.953373,43.70316
COMMEY.search1.cif,-8.199068,26.182177
KIGNIZ.search1.cif,6.0970087,-22.966587
TORXOQ.search1.cif,-20.938427,-13.360113
FAKJUY.search1.cif,24.124678,-23.323984
AWEXUW.search1.cif,22.611767,-37.086227
NIWQOC.search1.cif,17.597898,-76.814926
AXOPAF.search1.cif,-63.29635,6.270304
HUSJEK.search1.cif,41.428795,37.878372
KIGLOC.search1.cif,-24.896736,-47.886402
RURROM.search1.cif,49.52054,0.32145256
TENYES.search1.cif,21.577168,-47.45052
CUJMIE.search1.cif,-15.26715,-13.026354
FIXRIQ.search1.cif,-4.466008,-34.954464
MECXOJ.search1.cif,-50.150352,-13.250624
HANJUB.search1.cif,6.9501185,79.37921
LIBNAN.search1.cif,62.30109,-4.644936
EXIMOO.search1.cif,23.436357,-39.424763
CUKXIP.search1.cif,65.1171,-12.39722
TUPROM01.search1.cif,45.244358,7.9453154
ASAXUN.search1.cif,-33.362297,-5.710215
ZAYFUD.search1.cif,25.61989,19.731218
ZEDYOZ.search1.cif,-74.8294,20.745995
BEQWAV.search1.cif,-11.560795,-56.534187
UXURIQ.search1.cif,-6.910291,20.301226
KAXVOW.search1.cif,1.4782248,-20.098577
DATQOF.search1.cif,17.451626,-42.500755
TEGGIX.search1.cif,-45.72084,1.5251112
VOZNOP.search1.cif,68.971664,-27.303888
AJACOG.search1.cif,-5.5150976,-30.039394
UBUFIJ.search1.cif,1.8678855,-66.370605
GIPGOC.search1.cif,52.875854,25.514982
PAVXAN06.search1.cif,-10.270834,-54.68866
AVIDEO.search1.cif,-19.17325,40.946342
GAFJIH.search1.cif,36.42051,9.431856
UGOXUM.search1.cif,-82.13823,24.523983
GIYKOO.search1.cif,48.912735,-26.197271
NAPYMA13.search1.cif,59.104393,-9.395269
CUXMIS.search1.cif,-3.4000974,44.99302
QIJMAX.search1.cif,15.6899805,43.87837
LATQOO.search1.cif,55.746754,-7.2984915
LOYMER.search1.cif,-34.88625,31.343124
PIWLOW.search1.cif,-8.983108,61.72313
PHENQU.search1.cif,-30.098211,-23.238535
DEMNIV.search1.cif,22.78546,54.608284
YAHQEF.search1.cif,-16.722887,-67.00488
MIJBAJ.search1.cif,-17.349663,35.961105
MICGAJ.search1.cif,-31.873615,3.5809608
NOLCAV.search1.cif,9.579248,-18.460772
FUBREZ.search1.cif,55.87219,-6.740239
MAQYEJ.search1.cif,57.20346,-17.294325
TIPWIY02.search1.cif,-103.14475,29.723236
VUHFIO.search1.cif,17.745142,-34.214176
XADXUY.search1.cif,12.62892,15.497766
KOZGUE.search1.cif,24.438402,51.9044
UFAGUD.search1.cif,19.234758,-32.609474
GIBSES.search1.cif,21.221949,5.4564805
DOLXOT.search1.cif,12.561443,-78.464066
BUNJID.search1.cif,16.150457,19.22262
QEKGAR.search1.cif,27.249903,-48.818504
GUNPUA.search1.cif,3.4716642,81.55483
NUKWEW.search1.cif,-50.25832,7.048235
XUVQOV.search1.cif,-11.109389,-64.07686
TOBXIT.search1.cif,37.78097,11.618822
DADQEH.search1.cif,48.41985,-17.148964
JIQGIA.search1.cif,2.409728,-87.998116
IRABOU.search1.cif,-2.373209,40.330547
WUWCUO.search1.cif,-3.1951346,-36.468937
IQUVUM.search1.cif,8.056184,-27.526241
TICYIP02.search1.cif,-2.706715,-62.786705
BENRIY.search1.cif,39.877327,-19.12909
ODIDAJ.search1.cif,-22.87155,-0.20434596
RAXLOU.search1.cif,20.872599,39.08071
BALNAD10.search1.cif,16.590927,-87.57054
ALUMID.search1.cif,8.216147,-84.58236
TIZCUD01.search1.cif,-26.168364,38.373375
EXANAT.search1.cif,-10.179916,-34.85343
RAVYAR.search1.cif,-38.22063,-14.777625
SERQAH.search1.cif,-87.45661,9.276395
TOBMAA.search1.cif,-7.7802215,21.479717
WIGTAK.search1.cif,-13.0876,-20.283888
OBIQUO.search1.cif,33.41719,25.64034
POSJIS.search1.cif,38.927986,29.953543
IDEFIH.search1.cif,71.0217,15.78792
NORMOZ.search1.cif,23.403078,39.017296
JUGXEO.search1.cif,22.424221,-8.672217
YEVMIY.search1.cif,-24.379532,-49.924
HEDPOY.search1.cif,11.659435,26.611364
RAMLAV.search1.cif,25.08632,-12.721673
ELEVOG.search1.cif,16.901783,-45.524494
YUDGEK.search1.cif,-6.6619534,43.890034
CENHAE.search1.cif,-59.19054,57.41638
BACREF.search1.cif,22.33465,-72.27372
NAQMOK01.search1.cif,-24.6754,-11.011004
YIPFEJ.search1.cif,51.737877,25.400698
YAJVAJ.search1.cif,27.290665,-72.06782
FICTAO.search1.cif,-98.48511,27.907885
ASOPUU.search1.cif,8.605195,14.990395
PUTMUO.search1.cif,40.35065,-47.662697
TAJFEQ.search1.cif,33.51048,23.996471
NIHTUV.search1.cif,42.408066,5.308034
ICEQOZ.search1.cif,18.949457,-4.7560153
VOQCIQ.search1.cif,-58.748703,-4.686243
HOXBOO03.search1.cif,-68.744385,0.88188654
YINZOM01.search1.cif,-104.47992,29.80411
YIPCIK.search1.cif,-44.8505,-20.793509
ROKTAM.search1.cif,-15.730265,8.616396
KEWJII.search1.cif,6.6176524,35.13025
FOSMIL01.search1.cif,-78.34179,22.964785
KAXRUY.search1.cif,-97.398705,27.017271
SUXDUK.search1.cif,58.370476,-17.765547
LUNQIU.search1.cif,-16.48148,26.28804
RUYYUH.search1.cif,32.971684,-22.899313
IBILAG.search1.cif,45.814342,28.882551
GUGSOT.search1.cif,-11.847836,63.3508
KOVSIZ.search1.cif,-94.13988,28.304926
WAMNAB.search1.cif,-11.615687,57.16462
TOJBUP.search1.cif,27.14808,30.722813
JEFCED.search1.cif,-12.535069,22.835629
AJOHOZ.search1.cif,-41.06937,-17.836843
SIQYEW.search1.cif,55.286964,-32.321774
YIMZIF.search1.cif,55.63078,34.96561
KURGOU01.search1.cif,-98.58843,27.629656
NAVNAC.search1.cif,-86.8547,-3.9216726
HOBMES.search1.cif,17.983295,29.004812
ROFCAR.search1.cif,54.86148,-8.034625
IPUYID.search1.cif,-60.925423,36.597076
FAYXOV.search1.cif,22.667517,-60.071884
HIGPUJ06.search1.cif,14.989779,-83.57699
XAPVOZ.search1.cif,-18.650337,38.444195
CNPREG.search1.cif,2.5570586,66.85658
GATZIM.search1.cif,-74.39425,-7.192457
NUFWIU.search1.cif,13.902549,73.09496
NAQPED.search1.cif,-15.226501,-14.455831
JOYJAK.search1.cif,-65.45113,33.57864
KUWLIY.search1.cif,3.3011475,50.746006
SIGJOK.search1.cif,-19.896019,58.032543
DIMTAW.search1.cif,15.9584875,-74.0951
WATTEQ.search1.cif,13.559025,49.762897
XOZFAT.search1.cif,10.667341,49.151802
YUDHOV.search1.cif,-3.9570713,23.05775
WEPTOB.search1.cif,-46.449547,-25.883495
GAHDUP.search1.cif,-85.68143,16.12204
QOPWIC.search1.cif,6.160468,54.132423
NESCEW.search1.cif,-1.8696623,12.157413
DADMUT.search1.cif,8.998088,-32.33049
FEFLAF.search1.cif,16.184734,-1.8853247
EZEJOK.search1.cif,46.272575,-29.101152
BIVSIJ02.search1.cif,-50.269077,-0.9843839
KABCUL.search1.cif,15.166685,69.91502
TOPBUW.search1.cif,48.296078,-17.046787
XOKBOO.search1.cif,-56.217484,-37.250984
HUFHAU.search1.cif,13.568378,-17.719479
KIYMEN.search1.cif,69.75244,18.990946
UFEVOT.search1.cif,-95.06975,28.690062
HINMAV.search1.cif,1.3821367,42.35881
PINJEB.search1.cif,-54.54199,48.128494
QOBVEJ.search1.cif,-0.99919856,-91.12466
JEWQIM.search1.cif,41.362583,-4.107546
QODMAA.search1.cif,25.856909,39.142082
IVICAS.search1.cif,15.555318,14.321975
IYEPAD.search1.cif,10.876834,53.568512
QUHRAO.search1.cif,-74.0035,25.085808
BIZXUG.search1.cif,55.516743,42.940517
GELXUT.search1.cif,37.625393,18.81544
QAFQEW.search1.cif,-36.99848,7.0145993
SIQWEU.search1.cif,11.899733,-77.26185
TABYIE.search1.cif,-44.17433,29.887995
GUYPUM01.search1.cif,49.86406,48.02485
BIYWEM.search1.cif,-4.115397,59.75487
AJUDIT.search1.cif,46.837776,31.615854
HEMTAU.search1.cif,44.48563,51.650177
POVCUY.search1.cif,15.820172,38.11026
XEXCAH.search1.cif,-6.6762557,49.05939
RONDEE.search1.cif,-33.49823,27.784246
REHSOO.search1.cif,-25.623415,0.84320337
CAYLOE.search1.cif,35.598976,20.449766
TOJSOD.search1.cif,46.48668,-18.913906
BODVAT.search1.cif,-5.48568,54.241096
VECVEH.search1.cif,23.987701,-36.04289
IXOZAW.search1.cif,41.654907,20.211313
HOGGUH.search1.cif,-65.52018,31.35995
HOJKEY.search1.cif,-21.439276,-12.977846
CACKOJ.search1.cif,-12.898803,19.347178
ZOXSEK01.search1.cif,-16.519049,52.710094
UJUJAM.search1.cif,-52.26967,4.0947146
EDAPOQ.search1.cif,-97.323204,28.045765
GUDTUW.search1.cif,-67.73561,33.83711
SACCAF01.search1.cif,-21.88305,-45.13477
BODZOL.search1.cif,13.225731,-87.488014
WUNNUP.search1.cif,-2.8864803,-30.093801
COXHOP.search1.cif,53.077,10.561327
EPIWEG.search1.cif,-50.546574,-28.783678
IJOYEL.search1.cif,44.08981,54.87538
PUGHIJ.search1.cif,-3.1530955,-39.433327
UFERED01.search1.cif,34.28262,-19.790586
EGENIP02.search1.cif,14.477545,-31.89992
FIMJUG.search1.cif,27.908457,64.04644
CUSYUL.search1.cif,38.215656,50.40729
ZINFEJ01.search1.cif,-48.707787,30.165161
FENQEX.search1.cif,-23.247091,0.24296786
NOCSOQ.search1.cif,-62.221176,6.410185
UNAPEF.search1.cif,-44.453224,29.872566
QOGBOF.search1.cif,26.328968,-14.045389
XEZDIQ01.search1.cif,-48.804153,0.56989366
SIYCIN.search1.cif,17.02343,-53.131454
QOLMAH.search1.cif,38.50375,-32.05332
LATKUO.search1.cif,-36.213005,5.696002
SEZYUT.search1.cif,18.103754,31.864096
NIJPAX.search1.cif,31.98327,61.940914
JECVEV.search1.cif,1.0310979,31.796919
CABBUC.search1.cif,60.903416,-3.5403192
SAMTEF.search1.cif,-36.24854,-39.385075
EBIMOS.search1.cif,-25.37465,-40.66661
MOCGET.search1.cif,27.786476,-72.16033
VICHOF.search1.cif,-20.436176,21.186153
QQQDFA01.search1.cif,-0.20229813,68.92769
FALGAB.search1.cif,6.650877,53.207596
DOBKAH.search1.cif,11.419561,20.999727
OGELET.search1.cif,-23.989227,36.702766
ULUJEQ.search1.cif,34.487274,22.114973
TPYMAN.search1.cif,68.048546,-0.808691
DERCOT.search1.cif,39.28292,-43.879192
VIVVAA.search1.cif,7.3418365,31.465345
KETPUV.search1.cif,51.004337,24.805105
YUPPUX.search1.cif,-28.104057,-17.643211
BECPIL.search1.cif,-26.675306,-68.70714
HEGPAK.search1.cif,89.99739,-20.803774
CEVPOK12.search1.cif,-37.026566,32.78857
UYIRIF.search1.cif,-53.901752,-17.80318
VATTIV.search1.cif,-5.193183,-43.68957
KIVCID.search1.cif,63.89298,-34.969177
HODPEY.search1.cif,-87.30853,10.118231
COXHAZ.search1.cif,-37.276108,-19.47443
EZIFEZ.search1.cif,28.730217,-73.65013
ROQLOA.search1.cif,-0.731407,55.36365
NOGPAC.search1.cif,25.648724,24.355476
BEWBUA.search1.cif,7.9129043,-82.120155
PECYAZ.search1.cif,41.254894,-34.191757
PUZZIT.search1.cif,36.126038,-43.864662
TUXZIX.search1.cif,-24.538057,53.02988
NIGPOI.search1.cif,84.99383,-20.446497
IFEGAE.search1.cif,-13.321728,-62.56239
LUZJOF.search1.cif,-3.0896065,59.011524
YAYKIU.search1.cif,-35.168392,32.3358
LACTUH.search1.cif,-9.525697,-42.649555
WUBYUN.search1.cif,13.099701,-29.801405
WAWPAM.search1.cif,60.973106,-31.452702
JEGBUT.search1.cif,-18.932226,-66.14615
ZAKSAI01.search1.cif,-65.31994,29.065557
MOMWIW.search1.cif,-32.729687,23.412758
RADGAF.search1.cif,-7.912716,-54.88763
VEJHUN.search1.cif,72.17632,-21.90888
TUKVUT.search1.cif,13.101039,-27.404072
MEYQUE.search1.cif,52.342194,25.204494
RUCLIM.search1.cif,18.245323,55.44634
CUXHOT.search1.cif,9.657829,30.810497
OBEDUV.search1.cif,-48.706257,30.053835
HORWUH.search1.cif,46.62959,32.216053
HONVIQ02.search1.cif,-33.601185,-14.538592
BOBRAN.search1.cif,-33.172356,28.440866
OBIPOH.search1.cif,-11.67556,26.248978
PUWFOD.search1.cif,-60.989353,36.54401
COZYAS.search1.cif,-36.391792,25.11669
DAYWAC01.search1.cif,-83.95795,15.80952
FODLOC.search1.cif,55.87092,-34.324924
OCIKIX.search1.cif,25.22146,-13.227393
KEWZUI.search1.cif,5.6985126,-22.921001
HOYZUT.search1.cif,9.681828,-31.601467
TUXBUK.search1.cif,-0.051073514,18.52806
DIMTEA.search1.cif,14.248244,-71.67643
JEGBAZ.search1.cif,-54.95697,-15.960219
KAJQUJ.search1.cif,70.713425,14.503197
XONQOI.search1.cif,-42.55154,1.7476828
LIQSIQ.search1.cif,-34.348747,3.281403
ZISZEJ.search1.cif,57.726048,-11.420012
ATEXOM.search1.cif,23.732275,25.036798
JELSEY.search1.cif,-67.26555,31.324537
OFOKIE.search1.cif,30.824348,-55.503475
POWHUH.search1.cif,-16.058792,-34.90055
GOTTIV.search1.cif,5.76506,39.64287
MOWKOA.search1.cif,27.85491,17.193287
JILWIK.search1.cif,-5.2710853,51.91145
JAQMIY01.search1.cif,34.94468,-62.817696
CUPJUT.search1.cif,-45.019222,-7.051479
UKOSIX.search1.cif,-62.643486,37.57641
DAKQUB.search1.cif,3.5397794,8.953974
LUGMOQ.search1.cif,10.613356,-52.65194
OTESAI.search1.cif,42.167336,-17.852856
FICCAX.search1.cif,-9.716697,23.908714
EXEYIQ.search1.cif,-86.412766,16.338364
FAPWUQ.search1.cif,-0.6283292,14.746508
HIGPUJ03.search1.cif,14.989779,-83.57699
DEJMUD.search1.cif,-45.52022,3.7665284
HOYGOR.search1.cif,-5.066932,14.270177
HOCCOT.search1.cif,-28.521305,2.407379
WEXWEC02.search1.cif,-22.98301,-62.673294
YIRLOB.search1.cif,-34.29459,4.8690333
ANUQAC.search1.cif,16.48763,-60.629883
GUNNUY.search1.cif,3.8330498,81.28321
LIDVAW.search1.cif,-6.639654,-47.755753
ADITUD.search1.cif,69.84809,-0.6278247
OCAKIP.search1.cif,-79.31084,-5.8221774
QEWTOC.search1.cif,19.803595,64.09883
TIPVOG.search1.cif,51.310028,37.45828
VEWVUR.search1.cif,65.956276,-30.418785
MAVGEY.search1.cif,-15.332336,-66.14077
JAWVAF.search1.cif,-17.581713,49.61545
MUPPIX.search1.cif,16.287292,-30.913168
BITCIT.search1.cif,49.86301,36.005795
FOHMIA.search1.cif,37.993004,-56.542812
BOLYOQ.search1.cif,10.30151,48.26704
MOZCOU.search1.cif,-24.503712,-47.546032
FACWUD.search1.cif,5.2592006,13.754241
HEZHUS.search1.cif,30.838102,-72.72926
HIPMOI.search1.cif,63.22235,-13.085777
VUSFEW.search1.cif,25.69233,30.719347
XAFRED.search1.cif,-46.989235,-5.172439
EBILUX.search1.cif,-34.668373,-13.861665
UXEQAR02.search1.cif,-3.5529683,19.13212
VAKYAI.search1.cif,14.321516,69.82881
POVZOS.search1.cif,-29.06088,-68.86035
KEGMIU.search1.cif,22.425398,-17.292412
ENEPOE.search1.cif,-47.511826,-14.55945
ILIXOS.search1.cif,38.85345,32.6723
NELPOJ03.search1.cif,-92.68082,21.738203
CIWHAT.search1.cif,-12.955839,-14.526653
PAMGIW.search1.cif,87.21943,-20.638014
PAMHAN.search1.cif,14.530067,58.092636
IRUDOP.search1.cif,-55.269928,-32.712967
VOCTEO.search1.cif,-88.87074,10.468675
TUFROC.search1.cif,2.493155,77.73496
LODLIB.search1.cif,32.867027,5.859819
LIMMUR.search1.cif,60.36027,25.23639
ABEKUN02.search1.cif,-75.68914,1.0363251
FADGUO02.search1.cif,-58.988472,45.558403
PAMDUF.search1.cif,-56.813274,48.473248
DOSZAO.search1.cif,9.398675,-47.645905
AKIGAE01.search1.cif,17.86398,-87.02241
GOVQOX.search1.cif,2.0271199,81.706535
HEZSOU.search1.cif,-88.9238,32.39903
EGEKUW.search1.cif,-8.039924,45.75098
IFACUO.search1.cif,-31.8879,-2.547167
RIRGUV.search1.cif,19.903332,-32.622696
SESLIM.search1.cif,-30.362564,-3.47158
UVUYUG.search1.cif,45.499657,53.868164
WANJIG.search1.cif,21.35821,-31.537317
ZIBTUZ.search1.cif,-7.906853,45.51558
IXUVUU.search1.cif,14.319667,-6.0760856
AWACEI.search1.cif,31.564133,-58.069965
XOWKAX01.search1.cif,25.8425,-55.106926
NECPUG.search1.cif,-0.096053034,68.79145
SERFON.search1.cif,33.377926,-22.035944
VOHKEK.search1.cif,36.09299,-43.78659
REFXOQ.search1.cif,37.50382,-4.4028096
WOMHAH01.search1.cif,-84.86434,34.22466
HOJKAU.search1.cif,34.21504,24.38537
CUVXIC.search1.cif,53.27834,3.3238757
HOFJOC.search1.cif,0.9796424,-62.469376
JIVLEF01.search1.cif,-9.868668,64.77344
TUPRBN01.search1.cif,-67.56649,49.18162
XODLUZ.search1.cif,87.8658,-20.388594
HOWLEN.search1.cif,-25.470066,-42.88252
LIWHOQ.search1.cif,22.116343,-14.563095
CIKCEF.search1.cif,-6.18834,-61.967392
NATDUK.search1.cif,-54.62068,26.078583
CAJQOU.search1.cif,-18.040514,1.0828799
LACWIY.search1.cif,-42.334984,-1.8404359
HAGGUU.search1.cif,-85.077545,19.2831
YECHAQ.search1.cif,-81.52203,-7.3795695
VESXOI.search1.cif,-55.798252,39.50974
RUXMAZ.search1.cif,-28.587385,-69.70237
